CP (Province code),CD (District code),CUUS (Unique code of health unit),Latitude,Longitude,CT (Territorial Code),CMB (Code coming from Basic Module),US (Health unit name),CC (Health unit classification code),"CNE (Statistical nucleus code, where data are sent)",FID,CLASSIFICATION,ADMIN1NAME,ADMIN1CODE,ADMIN2NAMES,ADMIN2CODE
6,9,US-MOZ-00937,-19.4097,33.2939,1060906,1060906,Sussundenga Sede,11,NU-061,937,Centro de Saúde Rural I,Manica,MZ004,Sussundenga,MZ004609
6,9,US-MOZ-00938,-19.5444,32.8947,1060910,1060910,Rotanda,12,NU-061,938,Centro de Saúde Rural II,Manica,MZ004,Sussundenga,MZ004609
6,9,US-MOZ-00939,-19.431204,33.299536,1060994,010609?,Bunga,12,NU-061,939,Centro de Saúde Rural II,Manica,MZ004,Sussundenga,MZ004609
6,9,US-MOZ-00940,-19.376063,33.313129,1060995,010609?,Darue,12,NU-061,940,Centro de Saúde Rural II,Manica,MZ004,Sussundenga,MZ004609
6,10,US-MOZ-00941,-16.8219,34.4475,1061009,1061009,Sabeta,12,NU-063,941,Centro de Saúde Rural II,Manica,MZ004,Tambara,MZ004610
6,10,US-MOZ-00942,-16.723839,34.250496,1061010,1061010,Nhacalapo,12,NU-063,942,Centro de Saúde Rural II,Manica,MZ004,Tambara,MZ004610
6,10,US-MOZ-00943,-16.723848,34.250496,1061008,1061008,Nhacolo,11,NU-063,943,Centro de Saúde Rural I,Manica,MZ004,Tambara,MZ004610
6,10,US-MOZ-00944,-16.8706,34.0761,1061007,1061007,Nhacafula,12,NU-063,944,Centro de Saúde Rural II,Manica,MZ004,Tambara,MZ004610
6,10,US-MOZ-00945,-17.2508,34.1786,1061006,1061006,Búzua,12,NU-063,945,Centro de Saúde Rural II,Manica,MZ004,Tambara,MZ004610
6,10,US-MOZ-00946,-16.719634,34.254856,1061011,010610?,Campange,11,NU-063,946,Centro de Saúde Rural I,Manica,MZ004,Tambara,MZ004610
7,1,US-MOZ-00947,-19.7164,35.0092,1070116,1070116,Nhangau,12,NU-052,947,Centro de Saúde Rural II,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00948,-19.8027,34.9498,1070109,1070109,Ponta Gêa,8,NU-052,948,Centro de Saúde Urbano A,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00949,-19.849887,34.876659,1070100,1070100,Beira,1,NU-052,949,Hospital Central,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00950,-19.833333,34.85,1070104,1070104,Manga Loforte,10,NU-052,950,Centro de Saúde Urbano C,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00951,-19.833362,34.849992,1070105,1070105,Marrocanhe,12,NU-052,951,Centro de Saúde Rural II,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00952,-19.8373,34.8543,1070106,1070106,Munhava,8,NU-052,952,Centro de Saúde Urbano A,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00953,-19.7333,34.85,1070108,1070108,Chingussura,8,NU-052,953,Centro de Saúde Urbano A,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00954,-19.8456,34.8413,1070110,1070110,Cerâmica,12,NU-052,954,Centro de Saúde Rural II,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00955,-19.7678,34.8697,1070107,1070107,Manga Nhaconjo,8,NU-052,955,Centro de Saúde Urbano A,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00956,-19.7461,34.8472,1070111,1070111,Chamba,13,NU-052,956,Posto de Saúde,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00957,-19.7331,34.8378,1070115,1070115,Matadouro,13,NU-052,957,Posto de Saúde,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00958,-19.8025,34.8958,1070114,1070114,Manga Mascarenha,9,NU-052,958,Centro de Saúde Urbano B,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00959,-19.8333,34.8833,1070113,1070113,Macurungo,8,NU-052,959,Centro de Saúde Urbano A,Sofala,MZ009,Cidade Da Beira,MZ009701
7,1,US-MOZ-00960,-19.8,34.8667,1070112,1070112,Chota,10,NU-052,960,Centro de Saúde Urbano C,Sofala,MZ009,Cidade Da Beira,MZ009701
7,2,US-MOZ-00961,-20.150592,34.328938,1070271,1070271,Guenge,13,NU-058,961,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00962,-20.156139,34.320993,1070272,1070272,Marongamisse,13,NU-058,962,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00963,-19.8689,34.4689,1070217,1070217,Guara-Guara,12,NU-058,963,Centro de Saúde Rural II,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00964,-20.16652,34.314155,1070264,1070264,Muchenessa,13,NU-058,964,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00965,-19.9503,34.0631,1070256,1070256,Maxemedje,13,NU-058,965,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00966,-20.150379,34.329391,1070222,1070222,Buine,13,NU-058,966,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00967,-20.1497,34.1497,1070220,1070220,Danga,12,NU-058,967,Centro de Saúde Rural II,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00968,-20.149836,34.330004,1070258,1070258,Begaja,13,NU-058,968,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00969,-20.148236,34.330816,1070218,1070218,Bue Ii,13,NU-058,969,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00970,-20.147066,34.331075,1070259,1070259,Lusalite,13,NU-058,970,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00971,-20.2653,34.6692,1070216,1070216,Grudja,12,NU-058,971,Centro de Saúde Rural II,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00972,-20.0253,34.7178,1070210,1070210,Bura,12,NU-058,972,Centro de Saúde Rural II,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00973,-20.0415,34.7396,1070209,1070209,Barada,12,NU-058,973,Centro de Saúde Rural II,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00974,-19.7886,34.1844,1070208,1070208,Inhamichindo,12,NU-058,974,Centro de Saúde Rural II,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00975,-20.3586,34.6342,1070207,1070207,Ampara,13,NU-058,975,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00976,-19.9644,34.4183,1070206,1070206,Bândua,12,NU-058,976,Centro de Saúde Rural II,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00977,-19.8828,34.5928,1070200,1070200,Hosp. Rural Buzi,5,NU-058,977,Hospital Rural,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00978,-20.146541,34.331067,1070261,1070261,Inharongue,13,NU-058,978,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00979,-20.146394,34.331036,1070215,1070215,Marombe,12,NU-058,979,Centro de Saúde Rural II,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00980,-19.8847,34.5844,1070214,1070214,Rio Buzi,13,NU-058,980,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00981,-19.9769,34.1397,1070212,1070212,Estaquinha,12,NU-058,981,Centro de Saúde Rural II,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00982,-20.2047,34.1567,1070211,1070211,Chissinguana,12,NU-058,982,Centro de Saúde Rural II,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00983,-20.146102,34.331038,1070269,1070269,Chicoio,13,NU-058,983,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00984,-20.146008,34.331038,1070268,1070268,Chitanda,13,NU-058,984,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00985,-20.147035,34.330285,1070270,1070270,Bupira,13,NU-058,985,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00986,-20.146645,34.330734,1070267,1070267,Inhavininga,12,NU-058,986,Centro de Saúde Rural II,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00987,-20.1612,34.0346,1070257,1070257,Chicuecue Ii,13,NU-058,987,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00988,-20.146288,34.331108,1070266,1070266,Mararanhe,13,NU-058,988,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00989,-20.146179,34.331144,1070263,1070263,Thungo,13,NU-058,989,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00990,-20.14669,34.331374,1070265,1070265,Mucaranga,13,NU-058,990,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00991,-19.924032,34.563045,1070273,010702?,Nova Sofala,13,NU-058,991,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,2,US-MOZ-00992,-20.059759,34.455489,1070274,010702?,Nhamatunguro,13,NU-058,992,Posto de Saúde,Sofala,MZ009,Buzi,MZ009702
7,3,US-MOZ-00993,-17.6686,34.9422,1070356,1070356,Chatala,12,NU-057,993,Centro de Saúde Rural II,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-00994,-18.125,34.9481,1070311,1070311,Ndoro,12,NU-057,994,Centro de Saúde Rural II,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-00995,-17.6658,35.1608,1070310,1070310,Deve,12,NU-057,995,Centro de Saúde Rural II,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-00996,-17.7911,35.025,1070309,1070309,Ntopa,12,NU-057,996,Centro de Saúde Rural II,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-00997,-17.7236,35.2561,1070308,1070308,Murraça,12,NU-057,997,Centro de Saúde Rural II,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-00998,-17.5836,35.0819,1070307,1070307,Murrema,12,NU-057,998,Centro de Saúde Rural II,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-00999,-17.8356,35.3431,1070306,1070306,Hosp. Distrital Caia,6,NU-057,999,Hospital Distrital,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-01000,-17.6328,35.0503,1070314,1070314,Kapassene,12,NU-057,1000,Centro de Saúde Rural II,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-01001,-17.833333,35.333333,1070315,1070315,Daf - Nhambalo,12,NU-057,1119,Centro de Saúde Rural II,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-01002,-17.833326,35.33335,1070305,1070305,Licoma,12,NU-057,1120,Centro de Saúde Rural II,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-01003,-17.8669,35.3117,1070316,1070316,Sombreiro,13,NU-057,1121,Posto de Saúde,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-01004,-17.8503,35.3986,1070317,1070317,Chipuazo,13,NU-057,1122,Posto de Saúde,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-01005,-17.7828,35.2469,1070318,1070318,Chipende,13,NU-057,1123,Posto de Saúde,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-01006,-17.8419,35.2386,1070319,1070319,Phazo,13,NU-057,1124,Posto de Saúde,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-01007,-17.4517,35.0381,1070312,1070312,Sena,12,NU-057,1125,Centro de Saúde Rural II,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-01008,-17.6844,35.0389,1070355,1070355,Randinho,13,NU-057,1126,Posto de Saúde,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-01009,-17.8703,34.9069,1070320,1070320,Nhamatanda,13,NU-057,1127,Posto de Saúde,Sofala,MZ009,Caia,MZ009703
7,3,US-MOZ-01010,-17.833329,35.333351,1070357,010703?,Ps Amílcar Cabral,12,NU-057,1128,Centro de Saúde Rural II,Sofala,MZ009,Caia,MZ009703
7,4,US-MOZ-01011,-17.163897,34.888638,1070457,1070457,Senhambuzua,12,NU-056,1129,Centro de Saúde Rural II,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01012,-17.1639,34.888624,1070458,1070458,Ndango,13,NU-056,1130,Posto de Saúde,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01013,-17.16389,34.888715,1070459,1070459,Cado,12,NU-056,1131,Centro de Saúde Rural II,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01014,-17.164297,34.888952,1070460,1070460,Quarenta,13,NU-056,1132,Posto de Saúde,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01015,-17.164406,34.888843,1070498,1070498,Capanga,13,NU-056,1133,Posto de Saúde,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01016,-17.15,34.8833,1070410,1070410,Chemba-Sede,11,NU-056,1134,Centro de Saúde Rural I,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01017,-17.16411,34.888366,1070455,1070455,Nhandula,13,NU-056,1135,Posto de Saúde,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01018,-17.162814,34.889757,1070439,1070439,Catele,13,NU-056,1136,Posto de Saúde,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01019,-17.162905,34.889757,1070413,1070413,Macanga,13,NU-056,1137,Posto de Saúde,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01020,-17.153711,34.817148,1070411,1070411,Correia,13,NU-056,1138,Posto de Saúde,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01021,-17.1667,34.4167,1070409,1070409,Catulene,13,NU-056,1139,Posto de Saúde,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01022,-17.2333,34.9167,1070408,1070408,3 Fevereiro,12,NU-056,1140,Centro de Saúde Rural II,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01023,-16.890128,34.656268,1070407,1070407,Chiramba,12,NU-056,1141,Centro de Saúde Rural II,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01024,-17.3333,34.6167,1070406,1070406,Mulima,12,NU-056,1142,Centro de Saúde Rural II,Sofala,MZ009,Chemba,MZ009704
7,4,US-MOZ-01025,-17.4167,34.7333,1070412,1070412,Goe,12,NU-056,1143,Centro de Saúde Rural II,Sofala,MZ009,Chemba,MZ009704
7,5,US-MOZ-01026,-18.3167,34.8667,1070508,1070508,Chite,12,NU-055,1144,Centro de Saúde Rural II,Sofala,MZ009,Cheringoma,MZ009705
7,5,US-MOZ-01027,-18.534929,35.302723,1070555,1070555,Nangue,13,NU-055,1145,Posto de Saúde,Sofala,MZ009,Cheringoma,MZ009705
7,5,US-MOZ-01028,-18.2167,35.15,1070511,1070511,Inhamitanga,12,NU-055,1146,Centro de Saúde Rural II,Sofala,MZ009,Cheringoma,MZ009705
7,5,US-MOZ-01029,-17.9667,35.1333,1070506,1070506,Pungué,12,NU-055,1147,Centro de Saúde Rural II,Sofala,MZ009,Cheringoma,MZ009705
7,5,US-MOZ-01030,-18.4833,34.7667,1070509,1070509,Mazamba,12,NU-055,1148,Centro de Saúde Rural II,Sofala,MZ009,Cheringoma,MZ009705
7,5,US-MOZ-01031,-18.2,34.9667,1070507,1070507,Nhataca,13,NU-055,1149,Posto de Saúde,Sofala,MZ009,Cheringoma,MZ009705
7,5,US-MOZ-01032,-18.4167,35.0167,1070500,1070500,Inhaminga,11,NU-055,1150,Centro de Saúde Rural I,Sofala,MZ009,Cheringoma,MZ009705
7,5,US-MOZ-01033,-18.6542,35.1083,1070510,1070510,Maciamboza,12,NU-055,1151,Centro de Saúde Rural II,Sofala,MZ009,Cheringoma,MZ009705
7,6,US-MOZ-01034,-20.327417,33.885815,1070608,1070608,Nhango,12,NU-054,1152,Centro de Saúde Rural II,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01035,-20.327374,33.885775,1070610,1070610,Muligue,12,NU-054,1153,Centro de Saúde Rural II,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01036,-20.327513,33.885842,1070611,1070611,Panja,12,NU-054,1154,Centro de Saúde Rural II,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01037,-20.327489,33.885728,1070612,1070612,Tronga,12,NU-054,1155,Centro de Saúde Rural II,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01038,-20.431362,33.98676,1070613,1070613,Revue,12,NU-054,1156,Centro de Saúde Rural II,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01039,-20.327397,33.885741,1070614,1070614,Mucheve,12,NU-054,1157,Centro de Saúde Rural II,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01040,-20.431359,33.986759,1070615,1070615,Mangunde,11,NU-054,1158,Centro de Saúde Rural I,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01041,-20.431363,33.986758,1070616,1070616,Goonda,12,NU-054,1159,Centro de Saúde Rural II,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01042,-20.327376,33.885773,1070640,1070640,Maxiquiri,13,NU-054,1160,Posto de Saúde,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01043,-20.327365,33.885785,1070656,1070656,Geromo,13,NU-054,1161,Posto de Saúde,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01044,-20.327379,33.885784,1070607,1070607,Esperança Berta Zove,13,NU-054,1162,Posto de Saúde,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01045,-20.327376,33.885778,1070658,1070658,Zove,13,NU-054,1163,Posto de Saúde,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01046,-20.335411,33.889643,1070641,1070641,G. Madjaca,13,NU-054,1164,Posto de Saúde,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01047,-20.327428,33.885787,1070617,1070617,Chinhica,13,NU-054,1165,Posto de Saúde,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01048,-20.2897,33.6572,1070606,1070606,Chibabava- Sede,11,NU-054,1166,Centro de Saúde Rural I,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01049,-20.431382,33.986726,1070604,1070604,Mutindire,12,NU-054,1167,Centro de Saúde Rural II,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01050,-20.3902,33.935,1070600,1070600,Hospital De Muxungue,5,NU-054,1168,Hospital Rural,Sofala,MZ009,Chibabava,MZ009706
7,6,US-MOZ-01051,-20.4979,33.6165,1070609,1070609,Hoode,12,NU-054,1169,Centro de Saúde Rural II,Sofala,MZ009,Chibabava,MZ009706
7,7,US-MOZ-01053,-19.616694,34.74999,1070720,1070720,Sengo,12,NU-047,1170,Centro de Saúde Rural II,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01054,-19.5694,34.6403,1070717,1070717,Bloco 9,12,NU-047,1171,Centro de Saúde Rural II,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01055,-19.616688,34.749986,1070719,1070719,Igreja Baptista,13,NU-047,1172,Posto de Saúde,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01056,-19.365,34.5742,1070710,1070710,Chibuabuabua,12,NU-047,1173,Centro de Saúde Rural II,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01057,-19.5436,34.6258,1070707,1070707,Mafambisse,11,NU-047,1174,Centro de Saúde Rural I,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01058,-19.6869,34.7604,1070716,1070716,Canhandula,10,NU-047,1175,Centro de Saúde Urbano C,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01059,-19.616698,34.749986,1070777,1070777,Samora Machel,10,NU-047,1176,Centro de Saúde Urbano C,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01060,-19.5872,35.1214,1070709,1070709,Chinamacondo,12,NU-047,1177,Centro de Saúde Rural II,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01061,-19.3911,34.7119,1070711,1070711,Savane,12,NU-047,1178,Centro de Saúde Rural II,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01062,-19.6506,34.7658,1070712,1070712,Nhamainga,13,NU-047,1179,Posto de Saúde,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01063,-19.5031,34.5933,1070713,1070713,Mutua,12,NU-047,1180,Centro de Saúde Rural II,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01064,-19.63,34.7172,1070714,1070714,Maxarote,10,NU-047,1181,Centro de Saúde Urbano C,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01065,-19.6319,34.76,1070715,1070715,Luzalite,13,NU-047,1182,Posto de Saúde,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01066,-19.6186,34.7467,1070706,1070706,Dondo,12,NU-047,1183,Centro de Saúde Rural II,Sofala,MZ009,Dondo,MZ009707
7,7,US-MOZ-01067,-19.743279,34.846161,1070777,010707?,Samora Machel,10,NU-047,1184,Centro de Saúde Urbano C,Sofala,MZ009,Dondo,MZ009707
7,8,US-MOZ-01068,-18.9906,34.3544,1070817,1070817,Chitengo,13,NU-053,1185,Posto de Saúde,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01069,-18.3611,34.3944,1070807,1070807,Piro,12,NU-053,1186,Centro de Saúde Rural II,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01070,-18.6153,33.8786,1070821,1070821,Cudzo,12,NU-053,1187,Centro de Saúde Rural II,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01071,-18.4969,34.4172,1070818,1070818,Casa Banana,12,NU-053,1188,Centro de Saúde Rural II,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01072,-18.681642,34.149502,1070819,1070819,Nhataca,13,NU-053,1189,Posto de Saúde,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01073,-18.5989,34.1375,1070816,1070816,Mucodza,12,NU-053,1190,Centro de Saúde Rural II,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01074,-18.868735,34.193962,1070815,1070815,Púnguè,12,NU-053,1191,Centro de Saúde Rural II,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01075,-18.683276,34.066672,1070856,1070856,Nhambirira,13,NU-053,1192,Posto de Saúde,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01076,-18.6931,34.0728,1070806,1070806,Gorongosa Sede,12,NU-053,1193,Centro de Saúde Rural II,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01077,-18.5475,34.1769,1070820,1070820,Tazaronda,13,NU-053,1194,Posto de Saúde,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01078,-18.682305,34.149502,1070808,1070808,C. Educacional,13,NU-053,1195,Posto de Saúde,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01079,-18.2703,34.0536,1070809,1070809,Muera,12,NU-053,1196,Centro de Saúde Rural II,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01080,-18.6831,34.1372,1070810,1070810,Tsiquiri,12,NU-053,1197,Centro de Saúde Rural II,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01081,-18.75,34.0964,1070811,1070811,Nhamissongora,12,NU-053,1198,Centro de Saúde Rural II,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01082,-18.4783,33.9783,1070812,1070812,Canda,12,NU-053,1199,Centro de Saúde Rural II,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01083,-18.3578,33.9994,1070813,1070813,Domba,13,NU-053,1200,Posto de Saúde,Sofala,MZ009,Gorongosa,MZ009807
7,8,US-MOZ-01084,-18.4858,34.2167,1070814,1070814,Vunduzi,12,NU-053,1201,Centro de Saúde Rural II,Sofala,MZ009,Gorongosa,MZ009807
7,9,US-MOZ-01085,-20.7411,34.9264,1070907,1070907,Inharingue,12,NU-059,1202,Centro de Saúde Rural II,Sofala,MZ009,Machanga,MZ009709
7,9,US-MOZ-01086,-20.890244,34.417057,1070955,1070955,Zimuala,13,NU-059,1203,Posto de Saúde,Sofala,MZ009,Machanga,MZ009709
7,9,US-MOZ-01087,-20.873228,34.419824,1070913,1070913,Nhamachire,12,NU-059,1204,Centro de Saúde Rural II,Sofala,MZ009,Machanga,MZ009709
7,9,US-MOZ-01088,-20.975,35.005,1070908,1070908,Machanga (Sede),11,NU-059,1205,Centro de Saúde Rural I,Sofala,MZ009,Machanga,MZ009709
7,9,US-MOZ-01089,-20.873224,34.419823,1070911,1070911,Buene,12,NU-059,1206,Centro de Saúde Rural II,Sofala,MZ009,Machanga,MZ009709
7,9,US-MOZ-01090,-20.8219,34.8528,1070906,1070906,Maropanhe,12,NU-059,1207,Centro de Saúde Rural II,Sofala,MZ009,Machanga,MZ009709
7,9,US-MOZ-01091,-20.875685,34.419823,1070905,1070905,Beiapeia,12,NU-059,1208,Centro de Saúde Rural II,Sofala,MZ009,Machanga,MZ009709
7,9,US-MOZ-01092,-20.87334,34.419824,1070901,1070901,Javane,12,NU-059,1209,Centro de Saúde Rural II,Sofala,MZ009,Machanga,MZ009709
7,9,US-MOZ-01093,-20.6314,34.9039,1070912,1070912,Chiloane,12,NU-059,1210,Centro de Saúde Rural II,Sofala,MZ009,Machanga,MZ009709
7,9,US-MOZ-01094,-21.0133,34.8975,1070910,1070910,Chinhuque,12,NU-059,1211,Centro de Saúde Rural II,Sofala,MZ009,Machanga,MZ009709
7,9,US-MOZ-01095,-20.7011,34.7933,1070909,1070909,Divinhe,12,NU-059,1212,Centro de Saúde Rural II,Sofala,MZ009,Machanga,MZ009709
7,10,US-MOZ-01096,-18.2003,34.5967,1071008,1071008,Nhamacala,12,NU-051,1213,Centro de Saúde Rural II,Sofala,MZ009,Maringue,MZ009710
7,10,US-MOZ-01097,-18.1175,34.4567,1071006,1071006,Subue,12,NU-051,1214,Centro de Saúde Rural II,Sofala,MZ009,Maringue,MZ009710
7,10,US-MOZ-01098,-17.3197,34.2894,1071007,1071007,Senga Senga,12,NU-051,1215,Centro de Saúde Rural II,Sofala,MZ009,Maringue,MZ009710
7,10,US-MOZ-01099,-17.9661,34.4144,1071009,1071009,Maringué-Sede,11,NU-051,1216,Centro de Saúde Rural I,Sofala,MZ009,Maringue,MZ009710
7,10,US-MOZ-01100,-17.5839,34.315,1071010,1071010,Canxixe,12,NU-051,1217,Centro de Saúde Rural II,Sofala,MZ009,Maringue,MZ009710
7,10,US-MOZ-01101,-17.6997,34.5844,1071011,1071011,Gumbalatsai,12,NU-051,1218,Centro de Saúde Rural II,Sofala,MZ009,Maringue,MZ009710
7,10,US-MOZ-01102,-17.913096,34.356021,1071005,1071005,Phango,12,NU-051,1219,Centro de Saúde Rural II,Sofala,MZ009,Maringue,MZ009710
7,11,US-MOZ-01103,-18.290786,35.945278,1071118,1071118,Miguguni,13,NU-050,1220,Posto de Saúde,Sofala,MZ009,Marromeu,MZ009711
7,11,US-MOZ-01104,-18.2894,35.7611,1071110,1071110,Bauaze,12,NU-050,1221,Centro de Saúde Rural II,Sofala,MZ009,Marromeu,MZ009711
7,11,US-MOZ-01105,-18.290069,35.941492,1071159,1071159,Milambe,13,NU-050,1222,Posto de Saúde,Sofala,MZ009,Marromeu,MZ009711
